time,wind_speed
2020-07-02 10:14:20,0.0
2020-07-02 10:14:30,0.0
2020-07-02 10:14:40,0.0
2020-07-02 10:14:51,0.0
2020-07-02 10:15:01,0.0
2020-07-02 10:15:11,0.0
2020-07-02 10:15:20,0.0
2020-07-02 10:15:30,0.0
2020-07-02 10:15:40,0.0
2020-07-02 10:15:51,0.0
2020-07-02 10:16:01,0.0
2020-07-02 10:16:11,0.0
2020-07-02 10:16:21,0.0
2020-07-02 10:16:31,0.0
2020-07-02 10:16:41,0.0
2020-07-02 10:16:51,0.0
2020-07-02 10:17:01,0.0
2020-07-02 10:17:11,0.0
2020-07-02 10:17:21,0.0
2020-07-02 10:17:31,0.0
2020-07-02 10:17:41,0.0
2020-07-02 10:17:51,0.0
2020-07-02 10:18:02,0.0
2020-07-02 10:18:11,0.0
2020-07-02 10:18:21,0.0
2020-07-02 10:18:31,0.0
2020-07-02 10:18:41,0.0
2020-07-02 10:18:51,0.0
2020-07-02 10:19:01,0.0
2020-07-02 10:19:11,0.0
2020-07-02 10:19:21,0.0
2020-07-02 10:19:31,0.0
2020-07-02 10:19:41,0.0
2020-07-02 10:19:51,0.0
2020-07-02 10:20:01,0.0
2020-07-02 10:20:11,0.0
2020-07-02 10:20:21,0.0
2020-07-02 10:20:31,0.0
2020-07-02 10:20:41,0.0
2020-07-02 10:20:51,0.0
2020-07-02 10:21:01,0.0
2020-07-02 10:21:11,0.0
2020-07-02 10:21:21,0.0
2020-07-02 10:21:31,0.0
2020-07-02 10:21:41,0.0
2020-07-02 10:21:51,0.0
2020-07-02 10:22:01,0.0
2020-07-02 10:22:11,0.0
2020-07-02 10:22:21,0.0
2020-07-02 10:22:31,0.0
2020-07-02 10:22:41,0.0
2020-07-02 10:22:51,0.0
2020-07-02 10:23:01,0.0
2020-07-02 10:23:11,0.0
2020-07-02 10:23:21,0.0
2020-07-02 10:23:31,0.0
2020-07-02 10:23:41,0.0
2020-07-02 10:23:51,0.0
2020-07-02 10:24:01,0.0
2020-07-02 10:24:11,0.0
2020-07-02 10:24:21,0.0
2020-07-02 10:24:31,0.0
2020-07-02 10:24:41,0.0
2020-07-02 10:24:51,0.0
2020-07-02 10:25:01,0.0
2020-07-02 10:25:11,0.0
2020-07-02 10:25:21,0.0
2020-07-02 10:25:31,0.0
2020-07-02 10:25:41,0.0
2020-07-02 10:25:51,0.0
2020-07-02 10:26:01,0.0
2020-07-02 10:26:11,0.0
2020-07-02 10:26:21,0.0
2020-07-02 10:26:31,0.0
2020-07-02 10:26:41,0.0
2020-07-02 10:26:52,0.0
2020-07-02 10:27:01,0.0
2020-07-02 10:27:12,0.0
2020-07-02 10:27:22,0.0
2020-07-02 10:27:32,0.0
2020-07-02 10:27:42,0.0
2020-07-02 10:27:52,0.0
2020-07-02 10:28:02,0.0
2020-07-02 10:28:12,0.0
2020-07-02 10:28:22,0.0
2020-07-02 10:28:32,0.0
2020-07-02 10:28:42,0.0
2020-07-02 10:28:52,0.0
2020-07-02 10:29:02,0.0
2020-07-02 10:29:12,0.0
2020-07-02 10:29:22,0.0
2020-07-02 10:29:32,0.0
2020-07-02 10:29:42,0.0
2020-07-02 10:29:52,0.0
2020-07-02 10:30:02,0.0
2020-07-02 10:30:12,0.0
2020-07-02 10:30:22,0.0
2020-07-02 10:30:32,0.0
2020-07-02 10:30:42,0.0
2020-07-02 10:30:52,0.0
2020-07-02 10:31:02,0.0
2020-07-02 10:31:12,0.0
2020-07-02 10:31:22,0.0
2020-07-02 10:31:32,0.0
2020-07-02 10:31:42,0.0
2020-07-02 10:31:52,0.0
2020-07-02 10:32:02,0.0
2020-07-02 10:32:12,0.0
2020-07-02 10:32:22,0.0
2020-07-02 10:32:32,0.0
2020-07-02 10:32:42,0.0
2020-07-02 10:32:52,0.0
2020-07-02 10:33:02,0.0
2020-07-02 10:33:13,0.0
2020-07-02 10:33:22,0.0
2020-07-02 10:33:32,0.0
2020-07-02 10:33:42,0.0
2020-07-02 10:33:52,0.0
2020-07-02 10:34:02,0.0
2020-07-02 10:34:13,0.0
2020-07-02 10:34:24,0.0
2020-07-02 10:34:33,0.0
2020-07-02 10:34:43,0.0
2020-07-02 10:34:53,0.0
2020-07-02 10:35:03,0.0
2020-07-02 10:35:13,0.0
2020-07-02 10:35:23,0.0
2020-07-02 10:35:33,0.0
2020-07-02 10:35:44,0.0
2020-07-02 10:35:53,0.0
2020-07-02 10:36:03,0.0
2020-07-02 10:36:13,0.0
2020-07-02 10:36:23,0.0
2020-07-02 10:36:33,0.0
2020-07-02 10:36:43,0.0
2020-07-02 10:36:53,0.0
2020-07-02 10:37:03,0.0
2020-07-02 10:37:13,0.0
2020-07-02 10:37:23,0.0
2020-07-02 10:37:33,0.0
2020-07-02 10:37:44,0.0
2020-07-02 10:37:53,0.0
2020-07-02 10:38:03,0.0
2020-07-02 10:38:14,0.0
2020-07-02 10:38:23,0.0
2020-07-02 10:38:33,0.0
2020-07-02 10:38:43,0.0
2020-07-02 10:38:53,0.0
2020-07-02 10:39:04,0.0
2020-07-02 10:39:14,0.0
2020-07-02 10:39:23,0.0
2020-07-02 10:39:33,0.0
2020-07-02 10:39:44,0.0
2020-07-02 10:39:53,0.0
2020-07-02 10:40:04,0.0
2020-07-02 10:40:14,0.0
2020-07-02 10:40:24,0.0
2020-07-02 10:40:34,0.0
2020-07-02 10:40:44,0.0
2020-07-02 10:41:08,0.0
2020-07-02 10:42:31,0.0
2020-07-02 10:45:23,0.0
2020-07-02 10:45:50,0.0
2020-07-02 11:10:53,-1
2020-07-02 11:11:35,-1
2020-07-02 11:16:22,0.0
2020-07-02 11:17:14,0.0
2020-07-02 11:17:24,0.0
2020-07-02 11:17:35,0.0
2020-07-02 11:17:45,0.0
2020-07-02 11:17:55,0.0
2020-07-02 11:18:05,0.0
2020-07-02 11:18:15,0.0
2020-07-02 11:18:26,0.0
2020-07-02 11:18:36,0.0
2020-07-02 11:18:46,0.0
2020-07-02 11:18:56,0.0
2020-07-02 11:19:07,0.0
2020-07-02 11:19:17,0.0
2020-07-02 11:19:27,0.0
2020-07-02 11:19:38,0.0
2020-07-02 11:19:48,0.0
2020-07-02 11:19:58,0.0
2020-07-02 11:20:13,0.0
2020-07-02 11:20:23,0.0
2020-07-02 11:20:34,0.0
2020-07-02 11:20:44,0.0
2020-07-02 11:20:54,0.0
2020-07-02 11:21:05,0.0
2020-07-02 11:21:15,0.0
2020-07-02 11:21:25,0.0
2020-07-02 11:23:57,0.0
2020-07-02 11:24:05,0.0
2020-07-02 11:48:34,0.0
2020-07-02 13:01:31,0.0
2020-07-02 13:06:12,0.0
2020-07-02 13:06:22,0.0
2020-07-02 13:28:37,0.0
2020-07-02 14:48:14,0.0
2020-07-02 14:50:22,0.0
2020-07-02 14:51:18,0.0
2020-07-02 14:53:47,0.0
2020-07-02 14:54:00,0.0
2020-07-02 14:54:59,0.0
2020-07-02 14:55:07,0.0
2020-07-02 14:55:19,0.0
2020-07-02 14:55:37,0.0
2020-07-02 14:56:46,0.0
2020-07-02 14:56:59,0.0
2020-07-02 14:57:12,0.0
2020-07-02 14:57:25,0.0
2020-07-02 14:57:38,0.0
2020-07-02 14:57:51,0.0
2020-07-02 14:59:46,0.0
2020-07-02 14:59:59,0.0
2020-07-02 15:27:28,0.0
2020-07-02 16:53:50,0.0
2020-07-02 16:54:03,0.0
2020-07-02 16:54:38,0.0
2020-07-02 16:54:51,0.0
2020-07-02 16:55:04,0.0
